Filename,dra,ddec,dra (arcsec),ddec (arcsec),dra_std,ddec_std,Visit,visitnumber,obsid,Exposure,Filter,Module,ab,nmatch,RAOFF_hdr,DECOFF_hdr
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca3_visit002_exp00005_daophot_basic.fits,1.941888947228108,1.0485808169713664,1.941888947228108,1.0485808169713664,0.018948346435550364,0.01732458362688598,jw01182004002,002,004,5,F115W,nrca3,a,435,2.003556379681413,0.9992879981462579
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca3_visit002_exp00006_daophot_basic.fits,1.9471327038122581,1.0495005307932672,1.9471327038122581,1.0495005307932672,0.018765136966956128,0.016068632467725368,jw01182004002,002,004,6,F115W,nrca3,a,431,2.003556379681413,0.9992879981462579
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca3_visit002_exp00007_daophot_basic.fits,1.9433542279120957,1.0462475217887004,1.9433542279120957,1.0462475217887004,0.014049290761550736,0.012685519564513326,jw01182004002,002,004,7,F115W,nrca3,a,398,2.003556379681413,0.9992879981462579
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca3_visit002_exp00008_daophot_basic.fits,1.9443460588622656,1.0445163239092494,1.9443460588622656,1.0445163239092494,0.013611603454548555,0.01273356109495602,jw01182004002,002,004,8,F115W,nrca3,a,395,2.003556379681413,0.9992879981462579
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca3_visit002_exp00009_daophot_basic.fits,1.9395353778822937,1.0489285025381037,1.9395353778822937,1.0489285025381037,0.013243240518741158,0.011842323645635037,jw01182004002,002,004,9,F115W,nrca3,a,624,2.003556379681413,0.9992879981462579
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca3_visit002_exp00010_daophot_basic.fits,1.9432685905844664,1.0478605907822782,1.9432685905844664,1.0478605907822782,0.01275167979921234,0.011923717457026316,jw01182004002,002,004,10,F115W,nrca3,a,627,2.003556379681413,0.9992879981462579
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca3_visit002_exp00011_daophot_basic.fits,1.9404120124040674,1.0581311271140805,1.9404120124040674,1.0581311271140805,0.017582886356529014,0.016886562614658526,jw01182004002,002,004,11,F115W,nrca3,a,716,2.003556379681413,0.9992879981462579
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca3_visit002_exp00012_daophot_basic.fits,1.9443779384364461,1.0587916534357191,1.9443779384364461,1.0587916534357191,0.017437566733197792,0.016221516894695216,jw01182004002,002,004,12,F115W,nrca3,a,708,2.003556379681413,0.9992879981462579
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca4_visit002_exp00001_daophot_basic.fits,1.9516836734017033,1.0684784900826685,1.9516836734017033,1.0684784900826685,0.01606884562114397,0.019243521919177418,jw01182004002,002,004,1,F115W,nrca4,a,1544,1.9977444817147898,1.0002780204013675
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca4_visit002_exp00002_daophot_basic.fits,1.948154698580538,1.0685499440550075,1.948154698580538,1.0685499440550075,0.015592195363437478,0.018710550359891297,jw01182004002,002,004,2,F115W,nrca4,a,1527,1.9977444817147898,1.0002780204013675
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca4_visit002_exp00003_daophot_basic.fits,1.9465647555041414,1.0670932856067452,1.9465647555041414,1.0670932856067452,0.01680820905061966,0.019474983028209443,jw01182004002,002,004,3,F115W,nrca4,a,1551,1.9977444817147898,1.0002780204013675
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca4_visit002_exp00004_daophot_basic.fits,1.9461055458993997,1.0698049397399814,1.9461055458993997,1.0698049397399814,0.016177615188194033,0.019769416874087918,jw01182004002,002,004,4,F115W,nrca4,a,1532,1.9977444817147898,1.0002780204013675
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca4_visit002_exp00005_daophot_basic.fits,1.9300421330019617,1.0535972373981508,1.9300421330019617,1.0535972373981508,0.013807228422398938,0.014340010711082107,jw01182004002,002,004,5,F115W,nrca4,a,1213,1.9977444817147898,1.0002780204013675
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca4_visit002_exp00006_daophot_basic.fits,1.9354740247383688,1.0544193916596214,1.9354740247383688,1.0544193916596214,0.014251346018707225,0.014638933473904187,jw01182004002,002,004,6,F115W,nrca4,a,1198,1.9977444817147898,1.0002780204013675
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca4_visit002_exp00007_daophot_basic.fits,1.9323077897713574,1.0516913235649952,1.9323077897713574,1.0516913235649952,0.01079003910838549,0.009225428146344068,jw01182004002,002,004,7,F115W,nrca4,a,1080,1.9977444817147898,1.0002780204013675
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca4_visit002_exp00008_daophot_basic.fits,1.9332267140232489,1.051194778021113,1.9332267140232489,1.051194778021113,0.010910346758537824,0.009386450829998125,jw01182004002,002,004,8,F115W,nrca4,a,1094,1.9977444817147898,1.0002780204013675
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca4_visit002_exp00009_daophot_basic.fits,1.9281518754003173,1.0548533240120719,1.9281518754003173,1.0548533240120719,0.01085357411061478,0.00876513296215307,jw01182004002,002,004,9,F115W,nrca4,a,1036,1.9977444817147898,1.0002780204013675
/orange/adamginsburg/jwst/brick/F115W/f115w_nrca4_visit002_exp00010_daophot_basic.fits,1.9318289259747417,1.0539256707426716,1.9318289259747417,1.0539256707426716,0.010868660996190034,0.008755333005712974,jw01182004002,002,004,10,F115W,nrca4,a,1038,1.9977444817147898,1.0002780204013675
