Filename,dra,ddec,dra (arcsec),ddec (arcsec),dra_std,ddec_std,Visit,obsid,Exposure,Filter,Module
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00005_daophot_basic.fits,-0.12024607267022702,0.10050201035367579,-0.12024607267022702,0.10050201035367579,0.04269338575430249,0.05189874751911609,001,001,5,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00006_daophot_basic.fits,-0.12405446322674152,0.10165912990585113,-0.12405446322674152,0.10165912990585113,0.04315700659449994,0.05290309553825568,001,001,6,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00007_daophot_basic.fits,-0.12298660937659633,0.09884597789051597,-0.12298660937659633,0.09884597789051597,0.047765980508760617,0.05696270611849227,001,001,7,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00008_daophot_basic.fits,-0.12134995509569535,0.10040886214452982,-0.12134995509569535,0.10040886214452982,0.040897319286541486,0.05163424895755014,001,001,8,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00009_daophot_basic.fits,-0.13410977151835368,0.10157579974388042,-0.13410977151835368,0.10157579974388042,0.03641730491609151,0.04496138795128163,001,001,9,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00010_daophot_basic.fits,-0.13331040521080695,0.09958942726937536,-0.13331040521080695,0.09958942726937536,0.03618341844502912,0.046138414947159895,001,001,10,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00011_daophot_basic.fits,-0.133451943754892,0.1019286068138392,-0.133451943754892,0.1019286068138392,0.03617061642150602,0.04699639712584183,001,001,11,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00012_daophot_basic.fits,-0.13441297479204195,0.10208212376339176,-0.13441297479204195,0.10208212376339176,0.03545431201646009,0.048577631030073065,001,001,12,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00013_daophot_basic.fits,-0.13849110680013155,0.10053327523236177,-0.13849110680013155,0.10053327523236177,0.038870054724114866,0.048485337040939824,001,001,13,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00014_daophot_basic.fits,-0.13702902990218035,0.09916559820153381,-0.13702902990218035,0.09916559820153381,0.040079572588834225,0.04219247643415806,001,001,14,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00015_daophot_basic.fits,-0.13547447008050995,0.10168273552890739,-0.13547447008050995,0.10168273552890739,0.042267533553367535,0.044889969278063185,001,001,15,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00016_daophot_basic.fits,-0.13900922935619064,0.10113747047979516,-0.13900922935619064,0.10113747047979516,0.042762846197815736,0.04343847523815735,001,001,16,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00017_daophot_basic.fits,-0.139256451605263,0.09654033035841891,-0.139256451605263,0.09654033035841891,0.037208190149307985,0.04195338080717877,001,001,17,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00018_daophot_basic.fits,-0.14012015833060332,0.09513244802290544,-0.14012015833060332,0.09513244802290544,0.03835575324071833,0.04236301321998787,001,001,18,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00019_daophot_basic.fits,-0.13814513893777303,0.09640316805770155,-0.13814513893777303,0.09640316805770155,0.03696327514577625,0.041872540841980055,001,001,19,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00020_daophot_basic.fits,-0.13889628883845262,0.09630325537157702,-0.13889628883845262,0.09630325537157702,0.037479917164068725,0.04008050298520797,001,001,20,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00021_daophot_basic.fits,-0.13238326951778845,0.09919180193831423,-0.13238326951778845,0.09919180193831423,0.03817212129563922,0.04542655097286494,001,001,21,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00022_daophot_basic.fits,-0.1367715537369918,0.09801321857620948,-0.1367715537369918,0.09801321857620948,0.03347908108386402,0.045749345629145226,001,001,22,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00023_daophot_basic.fits,-0.13736197082181434,0.1009496317560199,-0.13736197082181434,0.1009496317560199,0.03434442229851961,0.046302898600653265,001,001,23,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00024_daophot_basic.fits,-0.13533024363852064,0.0980452722511238,-0.13533024363852064,0.0980452722511238,0.035500568564792036,0.04475269142256549,001,001,24,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00001_daophot_basic.fits,-0.1274718813021991,0.07585435624744008,-0.1274718813021991,0.07585435624744008,0.043915973691359585,0.04305534001764367,001,001,1,F410M,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00002_daophot_basic.fits,-0.13113780897242577,0.0761336567341786,-0.13113780897242577,0.0761336567341786,0.043711514945001514,0.043925237445878625,001,001,2,F410M,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00003_daophot_basic.fits,-0.12873532121489006,0.07627623140304962,-0.12873532121489006,0.07627623140304962,0.04353608556670529,0.04528627881528067,001,001,3,F410M,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00004_daophot_basic.fits,-0.12944631308187127,0.07293173029179201,-0.12944631308187127,0.07293173029179201,0.04471815671943703,0.043440760223463416,001,001,4,F410M,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00005_daophot_basic.fits,-0.12703220126581982,0.07841358658549069,-0.12703220126581982,0.07841358658549069,0.04271692565860911,0.044917438005095636,001,001,5,F410M,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00006_daophot_basic.fits,-0.12743601674287675,0.07811565198050374,-0.12743601674287675,0.07811565198050374,0.04683732531458255,0.04441193814041691,001,001,6,F410M,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00007_daophot_basic.fits,-0.12831427198420897,0.07729163238234804,-0.12831427198420897,0.07729163238234804,0.04205619488743363,0.044991648369932025,001,001,7,F410M,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00008_daophot_basic.fits,-0.12768454068350366,0.07726651261688033,-0.12768454068350366,0.07726651261688033,0.04328951038986996,0.045018221875360906,001,001,8,F410M,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00009_daophot_basic.fits,-0.13991224571441307,0.06816246731684572,-0.13991224571441307,0.06816246731684572,0.044320036269382,0.04680110755084721,001,001,9,F410M,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00010_daophot_basic.fits,-0.1414977000933959,0.06918647475568918,-0.1414977000933959,0.06918647475568918,0.04738379477949592,0.04781618582798993,001,001,10,F410M,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00011_daophot_basic.fits,-0.1415797316269618,0.06774776108269265,-0.1415797316269618,0.06774776108269265,0.04764051515645896,0.048637728205755223,001,001,11,F410M,nrcalong
