Filename,dra,ddec,dra (arcsec),ddec (arcsec),dra_std,ddec_std,Visit,obsid,Exposure,Filter,Module
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00011_crowdsource_nsky0.fits,-0.11492221202189512,0.1080320527081291,-0.11492221202189512,0.1080320527081291,0.031084081611715247,0.0272813430866016,001,001,11,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00012_crowdsource_nsky0.fits,-0.11406248516578898,0.10903233823293945,-0.11406248516578898,0.10903233823293945,0.03117109811485918,0.027122041368872793,001,001,12,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00013_crowdsource_nsky0.fits,-0.1175129750052406,0.11013991871786644,-0.1175129750052406,0.11013991871786644,0.030983748831804502,0.027151019899436614,001,001,13,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00014_crowdsource_nsky0.fits,-0.11681326842136741,0.1095081465153136,-0.11681326842136741,0.1095081465153136,0.03109341189490337,0.026461472799845055,001,001,14,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00015_crowdsource_nsky0.fits,-0.11606751068740095,0.1103919261439934,-0.11606751068740095,0.1103919261439934,0.0316441892546884,0.02697979619111393,001,001,15,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00016_crowdsource_nsky0.fits,-0.11886456650955779,0.11095140307597617,-0.11886456650955779,0.11095140307597617,0.03110023614163541,0.027196833530096484,001,001,16,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00017_crowdsource_nsky0.fits,-0.1190304552395105,0.10714473710473627,-0.1190304552395105,0.10714473710473627,0.03141361266313177,0.026848747493500653,001,001,17,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00018_crowdsource_nsky0.fits,-0.11808806708160091,0.10513477510309954,-0.11808806708160091,0.10513477510309954,0.03086508952258024,0.0272142226660065,001,001,18,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00019_crowdsource_nsky0.fits,-0.11823533308898959,0.10717294046438397,-0.11823533308898959,0.10717294046438397,0.03096236166135673,0.026678581066713232,001,001,19,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00020_crowdsource_nsky0.fits,-0.11936380522712398,0.10696871441391309,-0.11936380522712398,0.10696871441391309,0.03087542464750475,0.02714848915531178,001,001,20,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00021_crowdsource_nsky0.fits,-0.11668762510481656,0.10739247024753595,-0.11668762510481656,0.10739247024753595,0.030659233797425314,0.027033632807607403,001,001,21,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00022_crowdsource_nsky0.fits,-0.11655703920752103,0.10668725445137639,-0.11655703920752103,0.10668725445137639,0.03059206322196924,0.02635052945096046,001,001,22,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00023_crowdsource_nsky0.fits,-0.11913486712984422,0.10963978653260043,-0.11913486712984422,0.10963978653260043,0.0307672539806925,0.026847307309467227,001,001,23,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F466N/f466n_nrcb_visit001_exp00024_crowdsource_nsky0.fits,-0.11614009375335854,0.10727111499528874,-0.11614009375335854,0.10727111499528874,0.030892731772158163,0.026376226090137532,001,001,24,F466N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00001_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045954946165,-0.11488005942794643,0.09891045954946165,0.023836069272653835,0.020756082375083466,001,001,1,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00002_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045954946165,-0.11488005942794643,0.09891045954946165,0.02384825995677512,0.0208854568863715,001,001,2,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00003_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045954946165,-0.11488005942794643,0.09891045954946165,0.024751825963939184,0.020962997306430888,001,001,3,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00004_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045954946165,-0.11488005942794643,0.09891045954946165,0.02386700274299151,0.02066831018324503,001,001,4,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00005_crowdsource_nsky0.fits,-0.11372792488657524,0.09891045954946165,-0.11372792488657524,0.09891045954946165,0.024081374137789213,0.02076094644849094,001,001,5,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00006_crowdsource_nsky0.fits,-0.11462541798721304,0.09891045954946165,-0.11462541798721304,0.09891045954946165,0.023877772631867782,0.02119231536177666,001,001,6,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00007_crowdsource_nsky0.fits,-0.11318100355595107,0.09891045954946165,-0.11318100355595107,0.09891045954946165,0.02389638571704483,0.020897091297146272,001,001,7,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00008_crowdsource_nsky0.fits,-0.11393090404965278,0.09891045954946165,-0.11393090404965278,0.09891045954946165,0.024355853393435104,0.021185141092897656,001,001,8,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00009_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045954946165,-0.11488005942794643,0.09891045954946165,0.024765927576706794,0.02135051700041965,001,001,9,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00010_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045954946165,-0.11488005942794643,0.09891045954946165,0.02424849794695669,0.021438230201039753,001,001,10,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00011_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045954946165,-0.11488005942794643,0.09891045954946165,0.024671509012492977,0.021225222620255602,001,001,11,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00012_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045954946165,-0.11488005942794643,0.09891045954946165,0.02474765383799175,0.021292321490378303,001,001,12,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00013_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045954946165,-0.11488005942794643,0.09891045954946165,0.024106787349855895,0.021035667680008623,001,001,13,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00014_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045954946165,-0.11488005942794643,0.09891045954946165,0.024443209091343912,0.021283801563735043,001,001,14,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00015_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045954946165,-0.11488005942794643,0.09891045954946165,0.02412515119666143,0.02086780899309557,001,001,15,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00016_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045956225142,-0.11488005942794643,0.09891045956225142,0.023672696023131646,0.02104162401061906,001,001,16,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00017_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045954946165,-0.11488005942794643,0.09891045954946165,0.024616891070491375,0.021257449649877184,001,001,17,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00018_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045954946165,-0.11488005942794643,0.09891045954946165,0.02397992243990631,0.021330816123623676,001,001,18,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00019_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045954946165,-0.11488005942794643,0.09891045954946165,0.024349616517959596,0.02167473906025083,001,001,19,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00020_crowdsource_nsky0.fits,-0.11499840285580376,0.09891045954946165,-0.11499840285580376,0.09891045954946165,0.02387430453226373,0.020809039252560883,001,001,20,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00021_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045954946165,-0.11488005942794643,0.09891045954946165,0.0245772972114565,0.0212573837564398,001,001,21,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00022_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045954946165,-0.11488005942794643,0.09891045954946165,0.02467226446416073,0.021522752026049616,001,001,22,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00023_crowdsource_nsky0.fits,-0.11661101881657032,0.09891045954946165,-0.11661101881657032,0.09891045954946165,0.024963773238726703,0.021525689915768934,001,001,23,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrca_visit001_exp00024_crowdsource_nsky0.fits,-0.11488005942794643,0.09891045954946165,-0.11488005942794643,0.09891045954946165,0.024445498200915478,0.021237080158534753,001,001,24,F405N,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00001_crowdsource_nsky0.fits,-0.1252795263624762,0.1037948179354764,-0.1252795263624762,0.1037948179354764,0.02339064435054782,0.020056635331686248,001,001,1,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00002_crowdsource_nsky0.fits,-0.1254386142093722,0.1037948179354764,-0.1254386142093722,0.1037948179354764,0.02439644663310997,0.02113500722301282,001,001,2,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00003_crowdsource_nsky0.fits,-0.1254386142093722,0.10379481792268663,-0.1254386142093722,0.10379481792268663,0.024483767137286467,0.021293588417336223,001,001,3,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00004_crowdsource_nsky0.fits,-0.1254386142093722,0.1037948179354764,-0.1254386142093722,0.1037948179354764,0.024828992014463522,0.021376834393701177,001,001,4,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00005_crowdsource_nsky0.fits,-0.12334912034503986,0.1037948179354764,-0.12334912034503986,0.1037948179354764,0.024713911847136647,0.021101652012413565,001,001,5,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00006_crowdsource_nsky0.fits,-0.12437550689838872,0.1037948179354764,-0.12437550689838872,0.1037948179354764,0.02493262253811027,0.021498916843294944,001,001,6,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00007_crowdsource_nsky0.fits,-0.12275275898474547,0.1037948179354764,-0.12275275898474547,0.1037948179354764,0.024459413681314348,0.021347919196685806,001,001,7,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00008_crowdsource_nsky0.fits,-0.12302012818992125,0.1037948179354764,-0.12302012818992125,0.1037948179354764,0.024806719994702898,0.021311823075080203,001,001,8,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00009_crowdsource_nsky0.fits,-0.1254386142093722,0.1037948179354764,-0.1254386142093722,0.1037948179354764,0.024251031895683228,0.021129528605601824,001,001,9,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00010_crowdsource_nsky0.fits,-0.1254386142093722,0.1037948179354764,-0.1254386142093722,0.1037948179354764,0.024726274404097203,0.02158881251040982,001,001,10,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00011_crowdsource_nsky0.fits,-0.1254386142093722,0.1037948179354764,-0.1254386142093722,0.1037948179354764,0.025118851993010054,0.021413794724329964,001,001,11,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00012_crowdsource_nsky0.fits,-0.1254386142093722,0.1037948179354764,-0.1254386142093722,0.1037948179354764,0.024479666005592145,0.022046636709660998,001,001,12,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00013_crowdsource_nsky0.fits,-0.1254386142093722,0.10379481794826617,-0.1254386142093722,0.10379481794826617,0.024274065586693608,0.021147347233988614,001,001,13,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00014_crowdsource_nsky0.fits,-0.1254386142093722,0.1037948179354764,-0.1254386142093722,0.1037948179354764,0.02419733900273182,0.021146478379241065,001,001,14,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00015_crowdsource_nsky0.fits,-0.1254386142093722,0.10379481794826617,-0.1254386142093722,0.10379481794826617,0.024520764244986278,0.020881543024774338,001,001,15,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00016_crowdsource_nsky0.fits,-0.12637373030912613,0.10393260503560597,-0.12637373030912613,0.10393260503560597,0.024096509263049272,0.02131004091832835,001,001,16,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00017_crowdsource_nsky0.fits,-0.12682061651076992,0.1037948179354764,-0.12682061651076992,0.1037948179354764,0.0241805418838027,0.02155656559898418,001,001,17,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00018_crowdsource_nsky0.fits,-0.1254386142093722,0.1037948179354764,-0.1254386142093722,0.1037948179354764,0.02443636542738025,0.021295893066381726,001,001,18,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00019_crowdsource_nsky0.fits,-0.1254386142093722,0.1037948179354764,-0.1254386142093722,0.1037948179354764,0.024509088420897194,0.020957909347033427,001,001,19,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00020_crowdsource_nsky0.fits,-0.1267156214069587,0.1037948179354764,-0.1267156214069587,0.1037948179354764,0.0241825090920813,0.021100079709667912,001,001,20,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00021_crowdsource_nsky0.fits,-0.1254386142093722,0.1037948179354764,-0.1254386142093722,0.1037948179354764,0.02539225966018586,0.021736260245260777,001,001,21,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00022_crowdsource_nsky0.fits,-0.1254386142093722,0.1037948179354764,-0.1254386142093722,0.1037948179354764,0.02467554309405936,0.021895945367984466,001,001,22,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00023_crowdsource_nsky0.fits,-0.1264525562149288,0.1037948179354764,-0.1264525562149288,0.1037948179354764,0.02522628814235739,0.021707125656282657,001,001,23,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F405N/f405n_nrcb_visit001_exp00024_crowdsource_nsky0.fits,-0.1254386142093722,0.1037948179354764,-0.1254386142093722,0.1037948179354764,0.025071766419906168,0.021640854284479608,001,001,24,F405N,nrcblong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00001_crowdsource_nsky0.fits,-0.13495582091422875,0.07081233838501788,-0.13495582091422875,0.07081233838501788,0.030509114628849903,0.02701005110126259,001,001,1,F410M,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00002_crowdsource_nsky0.fits,-0.13778379605469127,0.07142775743513852,-0.13778379605469127,0.07142775743513852,0.030266743434357635,0.0266533278002996,001,001,2,F410M,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00003_crowdsource_nsky0.fits,-0.1360490885474519,0.07006861342500059,-0.1360490885474519,0.07006861342500059,0.03096627286825426,0.026705475496884852,001,001,3,F410M,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00004_crowdsource_nsky0.fits,-0.13609972037897933,0.0702560648553785,-0.13609972037897933,0.0702560648553785,0.0308523945972253,0.02636107976773365,001,001,4,F410M,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00005_crowdsource_nsky0.fits,-0.13252935602281468,0.07236831006292022,-0.13252935602281468,0.07236831006292022,0.030373862840114157,0.02679003676314644,001,001,5,F410M,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00006_crowdsource_nsky0.fits,-0.1341437520125055,0.07254420914062365,-0.1341437520125055,0.07254420914062365,0.030688609641713896,0.02674503008532726,001,001,6,F410M,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00007_crowdsource_nsky0.fits,-0.13364552951884434,0.07186236364216114,-0.13364552951884434,0.07186236364216114,0.030449042568522516,0.026468705547964606,001,001,7,F410M,nrcalong
/blue/adamginsburg/adamginsburg/jwst/brick/F410M/f410m_nrca_visit001_exp00008_crowdsource_nsky0.fits,-0.13342380321432756,0.0720333995188227,-0.13342380321432756,0.0720333995188227,0.030599965883541854,0.02672100541390502,001,001,8,F410M,nrcalong
